matrix=data/matrices/bcsstk14.mtx n=1806 seed=6
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.6998767166e+10 1.6998744673e+10 1.6998744673e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6998557353e+10 1.6962487229e+10 1.6998767166e+10 1.6998767166e+10 6.1530558414e+00 6.1530572418e+00 6.1530669527e+00 6.1528820925e+00 1.9860354688e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.1231686042e+11 1.9860364984e+12 1.9859861668e+12 1.9860354688e+12 1.9860354688e+12 1.3591358564e+12 1.3591390454e+12 1.3590635479e+12 0 0 0 0 0 0 0 0
1 8.1136534199e+09 8.1136458393e+09 8.1136458393e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1132368481e+09 8.0932288353e+09 8.1136534199e+09 8.1136534199e+09 4.4882703745e+00 4.4882694491e+00 4.4882694347e+00 4.4883321706e+00 2.6004515614e+11 1.6777216000e+07 1.6777216000e+07 4.1231686042e+11 6.8719476736e+10 2.6004632371e+11 2.6003426509e+11 2.6004515614e+11 2.6004515614e+11 1.7132557582e+11 1.7132630835e+11 1.7131005542e+11 0 0 0 0 0 0 0 0
2 3.0373287898e+09 3.0373281273e+09 3.0373281273e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0373712050e+09 3.0332909585e+09 3.0373287898e+09 3.0373287898e+09 3.1391692232e+00 3.1391680255e+00 3.1391676136e+00 3.1392291206e+00 4.6911801676e+10 1.6777216000e+07 1.6777216000e+07 8.5899345920e+10 3.4359738368e+10 4.6912045056e+10 4.6904967168e+10 4.6911801676e+10 4.6911801676e+10 3.6623225709e+10 3.6623417344e+10 3.6617715712e+10 0 0 0 0 0 0 0 0
3 1.4551055152e+09 1.4551064915e+09 1.4551065860e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4550789583e+09 1.4531432398e+09 1.4551055152e+09 1.4551055152e+09 2.5443190781e+00 2.5443172762e+00 2.5443203188e+00 2.5443680100e+00 1.7335517617e+10 1.6777216000e+07 1.6777216000e+07 2.5769803776e+10 3.4359738368e+10 1.7335615488e+10 1.7332338688e+10 1.7335517617e+10 1.7335517617e+10 1.0421664416e+10 1.0421714944e+10 1.0419961856e+10 0 0 0 0 0 0 0 0
4 9.1279283028e+08 9.1279470571e+08 9.1279478099e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1277923457e+08 9.1158351235e+08 9.1279283028e+08 9.1279283028e+08 2.0437375221e+00 2.0437350902e+00 2.0437411700e+00 2.0437762573e+00 4.2584119631e+09 1.0000000000e+00 1.6777216000e+07 8.5899345920e+09 9.6636764160e+09 4.2584248320e+09 4.2578984960e+09 4.2584119631e+09 4.2584119631e+09 2.8795075922e+09 2.8795146240e+09 2.8791377920e+09 1 0 0 0 0 0 0 0
5 5.6063963504e+08 5.6064046646e+08 5.6064052774e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6062643165e+08 5.5974711563e+08 5.6063963504e+08 5.6063963504e+08 1.5306214028e+00 1.5306195348e+00 1.5306259868e+00 1.5306505386e+00 1.1990510328e+09 1.6777216000e+07 1.6777216000e+07 2.1474836480e+09 6.4424509440e+09 1.1990548480e+09 1.1988981760e+09 1.1990510328e+09 1.1990510328e+09 9.6767871602e+08 9.6768153600e+08 9.6754739200e+08 0 0 0 0 0 0 0 0
6 3.8767401063e+08 3.8767439553e+08 3.8767443984e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.8767260076e+08 3.8717311023e+08 3.8767401063e+08 3.8767401063e+08 1.1755064153e+00 1.1755050678e+00 1.1755106892e+00 1.1755272265e+00 3.6552788119e+08 1.6777216000e+07 1.6777216000e+07 8.7241523200e+08 5.3687091200e+09 3.6552832000e+08 3.6547020800e+08 3.6552788119e+08 3.6552788119e+08 3.3303625916e+08 3.3303680000e+08 3.3298406400e+08 0 0 0 0 0 0 0 0
7 2.3585791791e+08 2.3585812763e+08 2.3585818226e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3585735370e+08 2.3567080932e+08 2.3585791791e+08 2.3585791791e+08 9.7529731399e-01 9.7529675025e-01 9.7529998654e-01 9.7530777466e-01 1.8971310003e+08 1.0000000000e+00 1.6777216000e+07 3.8587596800e+08 4.8318382080e+09 1.8971321600e+08 1.8968448000e+08 1.8971310003e+08 1.8971310003e+08 1.6649762761e+08 1.6649792000e+08 1.6647219200e+08 1 0 0 0 0 0 0 0
8 1.6890693113e+08 1.6890681910e+08 1.6890701616e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6890863719e+08 1.6878165411e+08 1.6890693113e+08 1.6890693113e+08 8.6526203573e-01 8.6526211331e-01 8.6526301290e-01 8.6526647682e-01 8.8510479606e+07 1.6777216000e+07 1.6777216000e+07 2.0552089600e+08 3.6238786560e+09 8.8510848000e+07 8.8496544000e+07 8.8510479606e+07 8.8510479606e+07 7.8335659598e+07 7.8336000000e+07 7.8323456000e+07 0 0 0 0 0 0 0 0
9 1.1438486764e+08 1.1438471031e+08 1.1438485581e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1438613714e+08 1.1428756880e+08 1.1438486764e+08 1.1438486764e+08 7.9438505623e-01 7.9438555730e-01 7.9438438321e-01 7.9438597606e-01 3.8204609573e+07 1.6777216000e+07 1.6777216000e+07 1.3002342400e+08 3.0870077440e+09 3.8204848000e+07 3.8198896000e+07 3.8204609573e+07 3.8204609573e+07 3.6652661049e+07 3.6652912000e+07 3.6647200000e+07 0 0 0 0 0 0 0 0
